time,open,high,low,close,volume,high_time,low_time
2021-05-21 16:00:00,1.41562,1.416,1.41405,1.41539,13787787000.0,2021-05-21 19:28:21.173,2021-05-21 16:57:26.060
2021-05-21 20:00:00,1.4154,1.41572,1.41471,1.41515,4187556000.0,2021-05-21 20:05:56.136,2021-05-21 20:50:22.754
2021-05-23 20:00:00,1.41457,1.41578,1.41387,1.414,1908258000.0,2021-05-23 21:06:56.293,2021-05-23 22:18:10.872
2021-05-24 00:00:00,1.41398,1.41522,1.41361,1.41456,16193549000.0,2021-05-24 00:15:38.021,2021-05-24 01:27:15.219
2021-05-24 04:00:00,1.41457,1.41716,1.41445,1.41675,21978324000.0,2021-05-24 07:56:41.459,2021-05-24 04:00:26.748
2021-05-24 08:00:00,1.41678,1.417,1.41113,1.41236,37606798000.0,2021-05-24 08:01:32.122,2021-05-24 08:38:14.859
2021-05-24 12:00:00,1.41243,1.41678,1.4122,1.41463,33365469000.0,2021-05-24 14:09:50.573,2021-05-24 12:00:24.522
2021-05-24 16:00:00,1.41464,1.41611,1.4146,1.4159,15538814000.0,2021-05-24 19:20:46.691,2021-05-24 16:28:30.640
2021-05-24 20:00:00,1.41588,1.41599,1.4148,1.41549,5255757000.0,2021-05-24 20:07:23.221,2021-05-24 21:04:36.186
2021-05-25 00:00:00,1.4155,1.41822,1.41523,1.41792,21155436000.0,2021-05-25 03:43:52.906,2021-05-25 00:04:07.645
2021-05-25 04:00:00,1.41791,1.42108,1.4171,1.41865,26861996000.0,2021-05-25 07:29:15.065,2021-05-25 05:57:50.016
2021-05-25 08:00:00,1.41861,1.41938,1.41498,1.41633,31126973000.0,2021-05-25 09:06:59.235,2021-05-25 11:05:29.932
2021-05-25 12:00:00,1.41634,1.41722,1.41154,1.41222,36472961000.0,2021-05-25 12:05:25.800,2021-05-25 15:57:03.201
2021-05-25 16:00:00,1.41223,1.41612,1.41179,1.41444,15158359000.0,2021-05-25 17:38:04.177,2021-05-25 16:06:26.523
2021-05-25 20:00:00,1.41443,1.4151,1.41401,1.41424,7130943000.0,2021-05-25 22:56:52.580,2021-05-25 23:48:33.958
2021-05-26 00:00:00,1.41425,1.41623,1.41409,1.41613,18972937000.0,2021-05-26 03:55:33.482,2021-05-26 01:23:26.821
2021-05-26 04:00:00,1.41614,1.41719,1.4133,1.41427,20114758000.0,2021-05-26 05:14:51.696,2021-05-26 07:21:56.299
2021-05-26 08:00:00,1.41429,1.41757,1.41381,1.41539,25149838000.0,2021-05-26 11:04:58.807,2021-05-26 08:04:53.636
2021-05-26 12:00:00,1.41535,1.41675,1.41162,1.41286,30586394000.0,2021-05-26 12:13:43.685,2021-05-26 15:34:22.112
2021-05-26 16:00:00,1.41285,1.4131,1.41122,1.41232,20322626000.0,2021-05-26 16:05:52.252,2021-05-26 18:01:42.952
2021-05-26 20:00:00,1.41231,1.41251,1.41138,1.4115,6101946000.0,2021-05-26 22:03:36.252,2021-05-26 21:04:52.172
2021-05-27 00:00:00,1.41149,1.41165,1.40912,1.41152,19117198000.0,2021-05-27 03:53:11.430,2021-05-27 01:25:25.641
2021-05-27 04:00:00,1.41151,1.41367,1.41006,1.41231,25717639000.0,2021-05-27 07:41:30.823,2021-05-27 06:29:03.765
2021-05-27 08:00:00,1.4123,1.41832,1.41142,1.41723,28297677000.0,2021-05-27 11:24:43.799,2021-05-27 09:24:59.717
2021-05-27 12:00:00,1.41724,1.41958,1.41534,1.41716,40308050000.0,2021-05-27 14:59:21.829,2021-05-27 13:02:15.200
2021-05-27 16:00:00,1.41717,1.42192,1.41687,1.42036,17974685000.0,2021-05-27 18:26:42.047,2021-05-27 16:28:33.846
2021-05-27 20:00:00,1.42034,1.42084,1.41974,1.42028,4659213000.0,2021-05-27 21:14:55.262,2021-05-27 21:42:45.595
2021-05-28 00:00:00,1.42029,1.4204,1.41821,1.41936,19666122000.0,2021-05-28 00:01:22.620,2021-05-28 02:33:00.380
2021-05-28 04:00:00,1.41935,1.42,1.41731,1.41893,28126900000.0,2021-05-28 05:09:58.127,2021-05-28 07:22:43.317
2021-05-28 08:00:00,1.41894,1.42057,1.4154,1.41622,39929860000.0,2021-05-28 08:20:07.813,2021-05-28 11:56:46.680
2021-05-28 12:00:00,1.4162,1.41918,1.41361,1.41875,52760322000.0,2021-05-28 15:51:32.675,2021-05-28 13:02:00.780
2021-05-28 16:00:00,1.41874,1.41998,1.41867,1.41891,20125521000.0,2021-05-28 17:23:39.125,2021-05-28 16:03:01.610
2021-05-28 20:00:00,1.41892,1.41952,1.41851,1.41868,3027325000.0,2021-05-28 20:44:41.447,2021-05-28 20:53:35.694
2021-05-30 20:00:00,1.41793,1.41926,1.41764,1.41791,855479000.0,2021-05-30 22:00:44.165,2021-05-30 21:05:24.653
2021-05-31 00:00:00,1.41792,1.42005,1.41729,1.41963,13359621000.0,2021-05-31 03:00:43.008,2021-05-31 00:06:23.858
2021-05-31 04:00:00,1.41964,1.41983,1.41745,1.41772,16051710000.0,2021-05-31 04:51:49.476,2021-05-31 06:44:58.984
2021-05-31 08:00:00,1.41773,1.41851,1.41636,1.4183,24687452000.0,2021-05-31 11:49:17.332,2021-05-31 08:48:13.419
2021-05-31 12:00:00,1.41831,1.42177,1.41663,1.42126,21988323000.0,2021-05-31 15:01:38.594,2021-05-31 14:00:55.026
2021-05-31 16:00:00,1.42125,1.42128,1.41994,1.42055,8125933000.0,2021-05-31 16:00:03.400,2021-05-31 18:52:17.613
2021-05-31 20:00:00,1.42056,1.42284,1.42024,1.42266,3104466000.0,2021-05-31 23:44:02.324,2021-05-31 20:16:26.410
2021-06-01 00:00:00,1.42263,1.42498,1.42188,1.42372,13974123000.0,2021-06-01 01:14:31.521,2021-06-01 00:26:26.211
2021-06-01 04:00:00,1.42371,1.42433,1.42122,1.42225,25789843000.0,2021-06-01 07:16:04.167,2021-06-01 06:10:12.279
2021-06-01 08:00:00,1.42226,1.42251,1.41664,1.41697,40258262000.0,2021-06-01 08:00:10.212,2021-06-01 10:26:21.671
2021-06-01 12:00:00,1.41695,1.41921,1.41553,1.41672,49964108000.0,2021-06-01 14:00:35.981,2021-06-01 12:38:59.206
2021-06-01 16:00:00,1.41671,1.41708,1.41509,1.41515,23401411000.0,2021-06-01 16:23:15.066,2021-06-01 19:58:30.484
2021-06-01 20:00:00,1.41514,1.41557,1.41448,1.41554,4368717000.0,2021-06-01 23:57:30.185,2021-06-01 21:04:01.691
2021-06-02 00:00:00,1.41553,1.41639,1.41518,1.41596,13018504000.0,2021-06-02 02:38:37.513,2021-06-02 00:02:06.515
2021-06-02 04:00:00,1.41598,1.41609,1.41284,1.41396,25747234000.0,2021-06-02 04:00:02.883,2021-06-02 07:30:52.770
2021-06-02 08:00:00,1.41397,1.41472,1.41115,1.41404,31231628000.0,2021-06-02 10:15:11.478,2021-06-02 11:19:28.846
2021-06-02 12:00:00,1.41403,1.41833,1.41389,1.41761,35658180000.0,2021-06-02 15:34:45.674,2021-06-02 12:00:12.839
2021-06-02 16:00:00,1.41762,1.41802,1.4163,1.41709,17616061000.0,2021-06-02 18:24:59.067,2021-06-02 18:45:05.537
2021-06-02 20:00:00,1.4171,1.41753,1.41658,1.41707,6714124000.0,2021-06-02 21:25:21.493,2021-06-02 20:30:28.749
2021-06-03 00:00:00,1.41706,1.41796,1.41648,1.41691,9106427000.0,2021-06-03 00:54:24.983,2021-06-03 03:10:34.721
2021-06-03 04:00:00,1.41693,1.41702,1.41436,1.4146,24164755000.0,2021-06-03 04:06:06.112,2021-06-03 07:52:31.835
2021-06-03 08:00:00,1.41459,1.42027,1.41455,1.41865,27528220000.0,2021-06-03 10:02:48.434,2021-06-03 08:00:40.049
2021-06-03 12:00:00,1.41868,1.41887,1.40919,1.40993,62651986000.0,2021-06-03 12:00:44.765,2021-06-03 15:52:40.137
2021-06-03 16:00:00,1.40991,1.41082,1.40862,1.41071,24287028000.0,2021-06-03 19:59:42.859,2021-06-03 17:53:42.161
2021-06-03 20:00:00,1.41072,1.41122,1.40968,1.41079,3255814000.0,2021-06-03 23:39:42.692,2021-06-03 21:04:01.489
2021-06-04 00:00:00,1.41077,1.41107,1.40946,1.40968,17112756904.0,2021-06-04 01:17:33.792,2021-06-04 02:01:31.885
2021-06-04 04:00:00,1.40969,1.41168,1.40831,1.41148,20965932000.0,2021-06-04 07:59:22.341,2021-06-04 05:57:52.166
2021-06-04 08:00:00,1.41147,1.41318,1.41108,1.41301,19077580000.0,2021-06-04 08:50:45.763,2021-06-04 08:07:36.962
2021-06-04 12:00:00,1.41299,1.42004,1.41295,1.41736,59520144125.0,2021-06-04 13:51:05.609,2021-06-04 12:00:00.182
2021-06-04 16:00:00,1.41734,1.41757,1.41551,1.41667,19159787000.0,2021-06-04 16:01:55.717,2021-06-04 18:20:40.308
2021-06-04 20:00:00,1.41664,1.41672,1.41627,1.41646,1557581000.0,2021-06-04 20:02:35.843,2021-06-04 20:06:47.112
2021-06-06 20:00:00,1.41544,1.41709,1.4149,1.41638,1481109000.0,2021-06-06 21:49:21.118,2021-06-06 21:40:49.800
2021-06-07 00:00:00,1.41637,1.41702,1.41385,1.41432,18913823000.0,2021-06-07 00:06:19.654,2021-06-07 02:13:52.210
2021-06-07 04:00:00,1.41433,1.41495,1.41113,1.41349,23764396000.0,2021-06-07 04:37:26.696,2021-06-07 06:42:45.134
2021-06-07 08:00:00,1.41348,1.41754,1.41177,1.41732,24954848000.0,2021-06-07 11:59:30.347,2021-06-07 08:38:39.056
2021-06-07 12:00:00,1.41735,1.41852,1.41624,1.41771,36291575000.0,2021-06-07 14:42:13.889,2021-06-07 14:01:41.742
2021-06-07 16:00:00,1.41772,1.41909,1.41767,1.41825,10098724000.0,2021-06-07 18:01:36.442,2021-06-07 16:18:30.526
2021-06-07 20:00:00,1.41824,1.41829,1.41751,1.41755,2880429000.0,2021-06-07 20:14:18.989,2021-06-07 23:59:08.907
2021-06-08 00:00:00,1.41756,1.41845,1.41581,1.41605,13977742000.0,2021-06-08 00:22:05.578,2021-06-08 03:21:01.462
2021-06-08 04:00:00,1.41604,1.41651,1.41311,1.41389,22368161000.0,2021-06-08 07:05:23.344,2021-06-08 07:25:37.921
2021-06-08 08:00:00,1.41388,1.41543,1.41285,1.41463,26442233000.0,2021-06-08 11:18:04.685,2021-06-08 08:28:06.675
2021-06-08 12:00:00,1.41462,1.41587,1.41209,1.41462,37947565000.0,2021-06-08 14:55:48.128,2021-06-08 13:58:25.322
2021-06-08 16:00:00,1.41461,1.41644,1.41434,1.41561,13078558000.0,2021-06-08 18:58:17.152,2021-06-08 16:23:50.434
2021-06-08 20:00:00,1.41562,1.41569,1.41439,1.41488,3835708000.0,2021-06-08 20:00:37.600,2021-06-08 21:08:10.428
2021-06-09 00:00:00,1.41487,1.41682,1.41472,1.41595,8080935000.0,2021-06-09 03:00:58.174,2021-06-09 00:01:02.362
2021-06-09 04:00:00,1.41597,1.41829,1.41509,1.41726,13303117000.0,2021-06-09 06:41:07.876,2021-06-09 05:02:01.307
2021-06-09 08:00:00,1.41727,1.4189,1.41645,1.41739,19239011000.0,2021-06-09 08:10:41.581,2021-06-09 11:09:46.241
2021-06-09 12:00:00,1.4174,1.41752,1.41141,1.41232,38974919000.0,2021-06-09 12:00:56.400,2021-06-09 14:46:12.017
2021-06-09 16:00:00,1.41231,1.41249,1.411,1.41106,17312972000.0,2021-06-09 16:02:11.789,2021-06-09 19:50:44.928
2021-06-09 20:00:00,1.41105,1.41158,1.41093,1.4111,2332032000.0,2021-06-09 22:02:12.956,2021-06-09 22:29:54.962
2021-06-10 00:00:00,1.41111,1.41248,1.41096,1.41182,10493276000.0,2021-06-10 01:38:02.709,2021-06-10 00:00:53.044
