time,open,high,low,close,volume,high_time,low_time
2024-05-07 04:00:00,1.07687,1.07696,1.07543,1.07647,8096957000.0,2024-05-07 07:47:01.775,2024-05-07 06:33:06.669
2024-05-07 08:00:00,1.07642,1.07703,1.07552,1.07667,9708346107.0,2024-05-07 11:16:00.875,2024-05-07 09:46:12.946
2024-05-07 12:00:00,1.07668,1.07874,1.0764,1.07667,13744853496.0,2024-05-07 13:42:27.299,2024-05-07 12:02:05.420
2024-05-07 16:00:00,1.07668,1.07742,1.07478,1.07564,8109373084.0,2024-05-07 16:20:08.782,2024-05-07 18:40:10.158
2024-05-07 20:00:00,1.07565,1.07566,1.07474,1.07498,1652873000.0,2024-05-07 20:00:00.202,2024-05-07 23:48:51.822
2024-05-08 00:00:00,1.07496,1.07542,1.0738,1.07411,4664925873.0,2024-05-08 00:31:02.350,2024-05-08 02:10:01.392
2024-05-08 04:00:00,1.07412,1.0749,1.07372,1.07387,6312528000.0,2024-05-08 06:37:07.760,2024-05-08 07:52:10.651
2024-05-08 08:00:00,1.07386,1.07539,1.0735,1.07462,9484832874.0,2024-05-08 11:05:30.553,2024-05-08 08:01:54.960
2024-05-08 12:00:00,1.07463,1.07575,1.07397,1.07548,13003161194.0,2024-05-08 15:57:29.101,2024-05-08 12:32:39.807
2024-05-08 16:00:00,1.07547,1.07549,1.07409,1.07453,6053972000.0,2024-05-08 16:02:32.712,2024-05-08 17:36:40.332
2024-05-08 20:00:00,1.07454,1.07504,1.0741,1.07468,1481784000.0,2024-05-08 22:00:51.053,2024-05-08 21:04:01.004
2024-05-09 00:00:00,1.07467,1.07515,1.07423,1.07476,3616169000.0,2024-05-09 03:22:56.829,2024-05-09 01:00:34.261
2024-05-09 04:00:00,1.07477,1.07504,1.07296,1.07347,5352790611.0,2024-05-09 04:08:49.485,2024-05-09 07:46:37.070
2024-05-09 08:00:00,1.07346,1.07385,1.07239,1.07273,10505092195.0,2024-05-09 10:15:08.089,2024-05-09 11:45:40.250
2024-05-09 12:00:00,1.07272,1.07817,1.07271,1.07703,19030445148.0,2024-05-09 15:11:36.217,2024-05-09 12:00:00.463
2024-05-09 16:00:00,1.07704,1.07845,1.07704,1.07824,6469223842.0,2024-05-09 19:41:49.802,2024-05-09 16:00:00.167
2024-05-09 20:00:00,1.07821,1.07859,1.07798,1.07818,1435148000.0,2024-05-09 22:13:25.788,2024-05-09 21:04:01.003
2024-05-10 00:00:00,1.07819,1.07826,1.07732,1.07761,4385886468.0,2024-05-10 01:26:57.750,2024-05-10 02:20:59.785
2024-05-10 04:00:00,1.0776,1.0784,1.07716,1.07811,7082183263.0,2024-05-10 07:36:38.102,2024-05-10 06:48:47.353
2024-05-10 08:00:00,1.07812,1.07866,1.07753,1.07792,9553267000.0,2024-05-10 08:19:32.145,2024-05-10 11:27:09.336
2024-05-10 12:00:00,1.07793,1.079,1.07604,1.07721,16727972599.0,2024-05-10 13:57:59.411,2024-05-10 14:53:28.378
2024-05-10 16:00:00,1.07722,1.07794,1.07695,1.07718,6257456661.0,2024-05-10 16:49:00.584,2024-05-10 16:01:58.535
2024-05-10 20:00:00,1.07717,1.07723,1.07684,1.07694,382700000.0,2024-05-10 20:28:49.710,2024-05-10 20:51:18.146
2024-05-12 20:00:00,1.07708,1.07752,1.07639,1.07703,1725609000.0,2024-05-12 23:14:00.937,2024-05-12 21:16:25.136
2024-05-13 00:00:00,1.07701,1.07733,1.07659,1.07716,6468344000.0,2024-05-13 01:37:19.946,2024-05-13 02:29:30.607
2024-05-13 04:00:00,1.07714,1.07798,1.07687,1.07757,6456852809.0,2024-05-13 07:38:08.052,2024-05-13 06:58:46.295
2024-05-13 08:00:00,1.07756,1.07944,1.07735,1.07893,8550743770.0,2024-05-13 11:52:18.466,2024-05-13 08:06:32.863
2024-05-13 12:00:00,1.07892,1.08067,1.07889,1.07954,13793563874.0,2024-05-13 13:34:16.182,2024-05-13 12:00:06.193
2024-05-13 16:00:00,1.07952,1.07989,1.07867,1.07889,5806447946.0,2024-05-13 16:18:46.170,2024-05-13 19:32:20.391
2024-05-13 20:00:00,1.0789,1.07937,1.07862,1.07921,1508538000.0,2024-05-13 23:52:15.132,2024-05-13 21:17:56.307
2024-05-14 00:00:00,1.07923,1.07923,1.07844,1.07876,3639070916.0,2024-05-14 00:00:05.265,2024-05-14 01:37:56.795
2024-05-14 04:00:00,1.07877,1.07894,1.0783,1.07871,5349446000.0,2024-05-14 06:18:59.083,2024-05-14 06:30:33.469
2024-05-14 08:00:00,1.07873,1.07989,1.07753,1.07926,9225446537.0,2024-05-14 11:03:23.434,2024-05-14 08:28:03.922
2024-05-14 12:00:00,1.07927,1.08256,1.07669,1.08183,24593839707.0,2024-05-14 14:52:52.940,2024-05-14 12:30:28.479
2024-05-14 16:00:00,1.08182,1.08231,1.08138,1.08201,5422291000.0,2024-05-14 18:17:24.045,2024-05-14 16:25:12.166
2024-05-14 20:00:00,1.082,1.0821,1.08138,1.0814,1935873000.0,2024-05-14 20:01:49.786,2024-05-14 23:52:59.859
2024-05-15 00:00:00,1.08138,1.08277,1.08131,1.08261,4374172000.0,2024-05-15 03:32:21.276,2024-05-15 00:02:00.350
2024-05-15 04:00:00,1.0826,1.08325,1.08206,1.0826,7087889116.0,2024-05-15 07:17:29.242,2024-05-15 04:54:30.944
2024-05-15 08:00:00,1.08259,1.08346,1.08218,1.08293,9864790000.0,2024-05-15 08:28:12.587,2024-05-15 11:40:13.831
2024-05-15 12:00:00,1.08294,1.08745,1.08271,1.08598,30643338871.0,2024-05-15 15:34:09.818,2024-05-15 12:30:00.764
2024-05-15 16:00:00,1.08597,1.08829,1.08562,1.08817,8402815003.0,2024-05-15 19:58:02.186,2024-05-15 16:00:42.740
2024-05-15 20:00:00,1.08816,1.089,1.08761,1.08883,3015088000.0,2024-05-15 23:36:50.455,2024-05-15 21:15:18.433
2024-05-16 00:00:00,1.08884,1.0895,1.08814,1.08872,7294801000.0,2024-05-16 00:57:56.107,2024-05-16 02:16:58.678
2024-05-16 04:00:00,1.08871,1.08871,1.08731,1.08745,7079629972.0,2024-05-16 04:00:01.935,2024-05-16 07:58:18.622
2024-05-16 08:00:00,1.08744,1.08766,1.08617,1.08666,9237036720.0,2024-05-16 08:02:29.011,2024-05-16 11:39:17.949
2024-05-16 12:00:00,1.08667,1.08758,1.08544,1.08751,19812662000.0,2024-05-16 15:58:33.166,2024-05-16 14:07:39.638
2024-05-16 16:00:00,1.0875,1.08755,1.08657,1.08669,6189759000.0,2024-05-16 17:20:00.626,2024-05-16 18:15:37.513
2024-05-16 20:00:00,1.0867,1.08691,1.0862,1.08676,1726232000.0,2024-05-16 22:55:52.252,2024-05-16 21:33:34.144
2024-05-17 00:00:00,1.08678,1.08687,1.08544,1.0859,4718830000.0,2024-05-17 00:00:01.844,2024-05-17 02:31:47.039
2024-05-17 04:00:00,1.08591,1.08683,1.08554,1.08588,6594088000.0,2024-05-17 07:18:15.415,2024-05-17 04:55:35.267
2024-05-17 08:00:00,1.08589,1.08596,1.08356,1.08432,8769343796.0,2024-05-17 08:00:22.797,2024-05-17 11:07:03.227
2024-05-17 12:00:00,1.08431,1.08785,1.08389,1.08686,13170777186.0,2024-05-17 15:02:56.841,2024-05-17 12:40:33.650
2024-05-17 16:00:00,1.08687,1.08768,1.08672,1.08725,6899448790.0,2024-05-17 18:58:26.065,2024-05-17 16:45:22.045
2024-05-17 20:00:00,1.08726,1.08727,1.08688,1.08699,662948000.0,2024-05-17 20:00:53.185,2024-05-17 20:39:29.109
2024-05-19 20:00:00,1.0867,1.08743,1.08634,1.08724,930073000.0,2024-05-19 23:50:27.253,2024-05-19 21:21:17.955
