time,open,high,low,close,volume,high_time,low_time
2025-01-14 00:00:00,0.83907,0.83979,0.83885,0.83937,5517075000.0,2025-01-14 02:42:42.820,2025-01-14 00:30:31.050
2025-01-14 04:00:00,0.8394,0.83991,0.83909,0.83977,16793403000.0,2025-01-14 07:56:44.405,2025-01-14 06:21:08.457
2025-01-14 08:00:00,0.83979,0.84288,0.83866,0.84209,17564228000.0,2025-01-14 10:06:22.640,2025-01-14 08:18:00.631
2025-01-14 12:00:00,0.8421,0.84476,0.84179,0.8438,22996187000.0,2025-01-14 15:01:00.703,2025-01-14 12:02:31.062
2025-01-14 16:00:00,0.84379,0.84506,0.84336,0.8441,11328283000.0,2025-01-14 17:05:23.190,2025-01-14 16:11:22.272
2025-01-14 20:00:00,0.84411,0.8445,0.8431,0.84397,3485969000.0,2025-01-14 20:28:23.290,2025-01-14 22:04:01.809
2025-01-15 00:00:00,0.84398,0.84459,0.84388,0.84412,3565171000.0,2025-01-15 02:33:08.478,2025-01-15 00:00:50.107
2025-01-15 04:00:00,0.84414,0.8465,0.84191,0.84235,11672931000.0,2025-01-15 07:00:01.903,2025-01-15 07:55:18.737
2025-01-15 08:00:00,0.84232,0.84435,0.8423,0.84265,13186576000.0,2025-01-15 09:24:33.879,2025-01-15 08:00:00.128
2025-01-15 12:00:00,0.84269,0.84384,0.84046,0.84074,27771687000.0,2025-01-15 12:43:21.528,2025-01-15 13:38:25.684
2025-01-15 16:00:00,0.84073,0.8422,0.84045,0.84157,13172148000.0,2025-01-15 18:07:02.225,2025-01-15 16:09:30.289
2025-01-15 20:00:00,0.84156,0.84159,0.84016,0.84089,3731548000.0,2025-01-15 20:00:02.389,2025-01-15 22:04:01.005
2025-01-16 00:00:00,0.84087,0.84168,0.84078,0.84152,6109532000.0,2025-01-16 02:52:10.916,2025-01-16 00:49:07.249
2025-01-16 04:00:00,0.84155,0.84377,0.84149,0.84272,6667383000.0,2025-01-16 07:10:02.292,2025-01-16 04:00:05.851
2025-01-16 08:00:00,0.84273,0.84376,0.84255,0.84275,12892169000.0,2025-01-16 09:30:07.178,2025-01-16 08:06:00.526
2025-01-16 12:00:00,0.84276,0.84334,0.84159,0.84194,22672767000.0,2025-01-16 14:50:43.160,2025-01-16 12:40:37.310
2025-01-16 16:00:00,0.84195,0.84222,0.84106,0.84195,17840559000.0,2025-01-16 16:05:58.324,2025-01-16 17:14:21.317
2025-01-16 20:00:00,0.84198,0.84219,0.84112,0.84195,3190860000.0,2025-01-16 20:04:32.928,2025-01-16 22:04:01.004
2025-01-17 00:00:00,0.84196,0.84245,0.84179,0.84199,3801045000.0,2025-01-17 01:43:52.201,2025-01-17 00:30:23.517
2025-01-17 04:00:00,0.84198,0.84533,0.84187,0.84474,9529749000.0,2025-01-17 07:41:39.998,2025-01-17 04:22:00.989
2025-01-17 08:00:00,0.8447,0.84509,0.84352,0.84486,14372185000.0,2025-01-17 09:21:55.856,2025-01-17 11:42:59.829
2025-01-17 12:00:00,0.84489,0.84515,0.84378,0.84431,23226197000.0,2025-01-17 15:45:13.769,2025-01-17 14:49:22.498
2025-01-17 16:00:00,0.84433,0.84501,0.84369,0.84447,8803625000.0,2025-01-17 18:08:20.874,2025-01-17 16:19:34.498
2025-01-17 20:00:00,0.84448,0.84456,0.84387,0.84402,2129459000.0,2025-01-17 20:31:01.433,2025-01-17 21:46:56.214
2025-01-19 20:00:00,0.8436,0.84461,0.84342,0.84434,1696100000.0,2025-01-19 23:35:38.060,2025-01-19 22:05:04.887
2025-01-20 00:00:00,0.84436,0.84454,0.84386,0.84439,4949416000.0,2025-01-20 00:14:59.508,2025-01-20 03:07:13.083
2025-01-20 04:00:00,0.8444,0.84461,0.84363,0.84451,6251631000.0,2025-01-20 07:55:05.745,2025-01-20 05:57:33.232
2025-01-20 08:00:00,0.84452,0.84732,0.84415,0.84595,15357885000.0,2025-01-20 09:45:20.726,2025-01-20 08:05:33.682
2025-01-20 12:00:00,0.84596,0.84689,0.84503,0.84605,29927403000.0,2025-01-20 15:20:17.547,2025-01-20 13:53:42.782
2025-01-20 16:00:00,0.84606,0.84623,0.84441,0.84476,15793321000.0,2025-01-20 16:00:52.135,2025-01-20 18:46:29.315
